350;Route de la Bassée;Centre de vaccination - CH LENS;Lens
382;Rue Jean-jacques Bernard;Centre de vaccination - Polyclinique SAINT COME;Compiègne
1092;Rue du Vertuquet;Centre de vaccination - Clinique Saint-Roch, Salle Rocheville;Neuville-en-Ferrain
352;Rue d'Hesdin;Centre de vaccination - MSPP Léonard de Vinci, sur site centre hospitalier Ternois;Gauchin-Verloingt
171;Place du Jeu de Paume;Centre de vaccination - CH PÉRONNE;Péronne
266;Avenue de la Reconnaissance;Centre de vaccination - HOPITAL PRIVE DE VILLENEUVE D'ASCQ;Villeneuve-d'Ascq
295;Avenue Léon Blum;Centre de vaccination - CH de beauvais -( bâtiment AZUR pour les adultes et urgences pédiatriques pour les enfants );Beauvais
1033;Rue du Professeur Calmette;Centre de vaccination - Centre de ville de Lille;Lille
1151;Rue Georges Clemenceau;Centre de vaccination - MSP de Formerie , salle des fetes;Formerie
1108;Allée Pierre Macquart;Centre de vaccination - CPTS Artois-Lys, centre socioculturel Jean de la Fontaine, Lestrem;Lestrem
1106;Route de Meurchin;Centre de vaccination - CH Carvin, Salle Le Patio;Carvin
1153;Mail Philippe d’Alsace;Centre de vaccination - Ville de CREPY-En-Valois, EHPAD HOPITAL LOCAL CRÉPY-EN-VALOIS;Crépy-en-Valois
231;Avenue du Général de Gaulle;"Centre de vaccination - CH Soissons ";Soissons
1107;Rue du 11 Novembre;Centre de vaccination - CPTS Artois Lys Laventie;Laventie
1709;Allee Jacques Monod;Centre de vaccination - Centre Hospitalier de Boulogne-sur-Mer;Boulogne-sur-Mer
379;Boulevard Laennec;"Centre de vaccination - CH CREIL GHPSO ";Creil
1146;Rue du Général de Gaulle;Centre de vaccination - Ville de  Nogent-sur-Oise;Nogent-sur-Oise
223;Rue André Godin;Centre de vaccination- Maison de Santé Pluriprofessionnelle Champagne Picardie Guise;Guise
848;Rue Fortier;Centre de vaccination - CPTS du Grand Douai- salle d'Anchin Douai;Douai
1095;Boulevard Faidherbe;Centre de vaccination - Clinique du Cambresis;Cambrai
400;Rue des Anciens d'Afrique du Nord;Centre de vaccination - CH Saint-Amand;Saint-Amand-les-Eaux
1145;Route de Liesse;Centre de vaccination - MSP de Saint Erme;Saint-Erme-Outre-et-Ramecourt
1144;Place de la Liberté;Centre de vaccination - MSP de Vervins;Vervins
287;Rue Henri Barbusse;Centre de vaccination - POLYCLINIQUE DU PARC;Saint-Saulve
1193;Rue des Pres;Centre de vaccination - CH Avesnes, Salle du Bastion;Avesnes-sur-Helpe
1105;Rue des Faiences;Centre de vaccination - MSP de la faïencerie;Sinceny
1194;Avenue de Paris;Centre de vaccination - CH Cambrai, Maison Médicale de garde;Cambrai
1131;Place de l’Eglise;Centre de vaccination - MSP LE NOUVION EN THIERACHE LES HIRONDELLES, Salle des fêtes;Bergues-sur-Sambre
2176;Rue du Stade;"Centre de vaccination - Ville de Marck, Complexe Hubert-Seban ";Marck
849;Rue de Bapaume;Centre de vaccination - CPTS du Grand Douai - salle du Chaudron Férin;Férin
1200;Avenue Carnot;Centre de vaccination - CH La Bassée, espace Carnot;La Bassée
290;Chemin de Ghissignies;Centre de vaccination - CH LE QUESNOY, Salle de sport;Le Quesnoy
1117;Place Eugène Andrieu;Centre de vaccination - CH DOULLENS (Salle Eugène Andrieu  - « Chez Florimond »);Doullens
852;Rue Albert Poutrain;Centre de vaccination - CPTS Pévèle du Douaisis, Salle la Grange;Orchies
2387;Rue du 8 Mai 1945;Centre de vaccination - Consultations externes de MERU;Méru
1091;Boulevard de Belfort;Centre de vaccination - CH Roubaix, Belfort;Roubaix
1437;Rue d’Artagnan;Centre de vaccination - MSP DE VILLERS COTTERETS;Villers-Cotterêts
1088;Rue Marx Dormoy;Centre de vaccination - CH Seclin (SALLE ROSENBERG);Seclin
2326;Bd du 32e Regiment d’Infanterie;Centre de vaccination - ANPS Ville Tergnier;Tergnier
1104;Rue de l'Isle;Centre de vaccination - Centre SDIS Lumbres, Salle Leio Lagrang;Lumbres
1103;Rue Claude;Centre de vaccination - Centre SDIS Desvres, Ancienne maison intercommunale des services, Rue Claude et rue de la gare;Desvres
2183;Rue Germain Delhaye;Centre de vaccination -  commune de Pont-à-Marcq, Salle polyvalente;Pont-à-Marcq
1675;Rue Voltaire;Centre de vaccination - Mairie de Creil, Salle Voltaire;Creil
2002;Rue de la Chaussiette;Centre de vaccination - Commune de Condé-sur-l'Escaut, MSP;Condé-sur-l'Escaut
1669;Avenue du Bouteiller;Centre de vaccination - Ville de Chantilly;Chantilly
1673;Rue des Clerets;Centre de vaccination - CPTS du pays de Bray;Saint-Aubin-en-Bray
1652;Rue Sainte Genevieve;Centre de vaccination -Maison médicale d'Ambroise Paré;La Capelle
317;Rue de la République;"Centre de vaccination - CH de Bapaume ";Bapaume
1984;Rue Jean Jaurès;Centre de vaccination - Maison de santé Aulnoye Aymeries;Aulnoye-Aymeries
1985;Rue George Marcq;Centre de vaccination - Maison médicale de Bavay;Bavay
1969;Rue de l’Abbe Fenart;"Centre de vaccination - Commune Ardres, salle en étoile ";Ardres
1970;Av Mal de Lattre de Tassigny;Centre de vaccination - Mairie HESDIN, Maison des Jeunes et de la Culture;Marconne
1948;Nouveau Quai;Centre de vaccination - Ville AIRE SUR LA LYS, RESIDENCE DE LA LYS;Aire-sur-la-Lys
1096;Rue Tien Tsin;"Centre de vaccination - CH ALBERT ";Albert
2182;Rue Gambetta;Centre de vaccination - Commune de Bertry, Salle des fêtes;Bertry
1959;Avenue Ferber;Centre de vaccination - Commune MARQUISE, Salle Capoolco (à côté des bureaux de la CCT2C);Marquise
2336;Rue des Aubépines;Centre de vaccination - Commune de Proville, salle SAINT-EXUPÉRY;Proville
791;Place du chapitre;Gif-sur-Yvette CVA;Gif-sur-Yvette
1045;Boulevard Louis Pasteur;Centre de vaccination - CHSA Maubeuge;Maubeuge
1973;Grand Rue;Centre de vaccination - Commune BARALLE, Salle des fêtes Henri Guéant;Baralle
2076;Rue de la Mairie;Centre de vaccination - Ville de Vitry-en-Artois, salle polyvalente;Vitry-en-Artois
265;Route de Cambrai;Centre de vaccination - CH Douai;Dechy
2131;Place du Maréchal Leclerc;Centre de vaccination - Ville de OISEMON, salle des associations;Oisemont
2181;Place du Général de Gaulle;Centre de vaccination - Commune de  Villers-Outréaux, Salle des fêtes;Villers-Outréaux
1949;Rue Poulin;"Centre de vaccination - Commune CHAULNES, Centre socioculturel ";Chaulnes
2382;Avenue Jules Lefèbvre;Centre de vaccination - Ville de Château-Thierry, Palais des Sports;Château-Thierry
1723;Rue de Cambry;"Centre de vaccination mobile - Conseil départemental de l'Oise ";Beauvais
2871;Rue René Vielle;Equipe mobile Grenade;Grenade-sur-l'Adour
1654;Avenue Francois Mitterrand;"Centre de vaccination - Ville de Bourbourg, Espace Pierre de Coubertin ";Bourbourg
2334;Rue du Maréchal Foch;Centre de vaccination - Commune de Iwuy, Salle de fêtes;Iwuy
1952;Rue de l’Egalité;Centre de vaccination - commune VIMY,Espace Santé Simone Veil;Vimy
1971;Boulevard de la Paix;Centre de vaccination - Commune AUCHEL, SALLE Mandela;Auchel
278;Avenue de la République;Centre de vaccination CASH de Nanterre;Nanterre
506;Rue Charles Bertheau;CENTRE DE VACCINATION BERTHEAU;Paris
2606;Rue Louise Weiss;Centre de vaccination - Commune de Noeux-les-Mines, Complexe du COSEC;Nœux-les-Mines
624;Rue de Vaugirard;Centre médical de l'Institut Pasteur;Paris
2434;Allée du Bicêtre;Centre de vaccination - Sapeurs Pompiers de la Somme - Equipe mobile;Amiens
2169;Route de Tournai;"Centre de vaccination - Gaillant Expo à Douai ";Douai
2508;Rue du Tilleul;Centre de vaccination - CH de Tourcoing, Ville de Hem, Le ZYPHIR;Hem
293;Avenue Charles de Gaulle;CHSE ETAMPES;Étampes
2339;Avenue de Coucy;Centre de vaccination - Commune de Soissons, Centre de secours principal;Soissons
629;Rue Michel-ange;Centre de gérontologie Henry Dunant / Croix Rouge;Paris
2507;Rue de Beaulieu;Centre de vaccination - CH de Tourcoing, Ville de Wattrelos, salle Pierre Brossolette;Wattrelos
516;Gymnase Andre Messager, Voie des sports;CENTRE DE VACCINATION TAVERNY;Taverny
585;Place du Panthéon;Mairie du Ve;Paris
606;Place Léon Blum;Mairie du 11e + annexes;Paris
1016;Rue du 8 Mai 1945;Centre municipal de santé - Arcueil;Arcueil
641;Rue Villiers de l’Isle Adam;Centre de vaccination Paris 20e;Paris
1120;Boulevard du Maréchal Lyautey;Milly-la-Forêt CVA;Milly-la-Forêt
783;Rue de la République;Montgeron CVA;Montgeron
2766;"Cabinet médical, Oletta village ";Centre vaccination Oletta;Oletta
780;Impasse de la Mairie;Brunoy CVA;Brunoy
1372;Rue Bonaparte;Mairie du 6e;Paris
2557;Rue Docteur Alexandre Remond;Centre de vaccination Roye - MSP;Roye
1171;Avenue Maurice Bishop, immeuble du Port;Centre de vaccination de Fort-de-France;Fort-de-France
724;Allee Saint Sauveur;Centre de vaccination du CH de Capesterre Belle Eau;Capesterre-Belle-Eau
1101;Rue Docteur Alexandre Remond;Centre de vaccination - CHIMR Roye (MSP);Roye
605;Avenue d'Amélia;Centre de vaccination- Les Champs Blancs;Joigny
576;;Centre de vaccination Cherbourg-en-Cotentin : Salles des fêtes - place centrale;Cherbourg-en-Cotentin
1410;Avenue Gabriel Chaigne;Centre de Vaccination du CH SUD GIRONDE - Site de LA REOLE;La Réole
524;Rue de la Pépinière;Centre de vaccination du CH de Sens;Sens
764;Impasse du Collège;MSP BOUSSAC;Boussac
166;Rue du Stade;Centre de vaccination de Bar sur Seine, MSP;Bar-sur-Seine
164;Chemin de Barrau;CHIVA;Saint-Jean-de-Verges
601;Allée de la grande prairie;Ancienne ComCom Vosges du Sud - Giromagny;Giromagny
1348;Rue Fernand Léger;Centre de vaccination - Clinique des Côtes du Rhône;Roussillon
402;Avenue du Roussillon;CH de Thuir;Thuir
515;Avenue du Chasselas espace confluences;centre de vaccination MSP Moissac;Moissac
650;Rue Michel de l'Hospital;Centre de vaccination du Centre Hospitalier de Brioude;Brioude
17;avenue Côte de Nacre;CHU DE CAEN NORMANDIE;Caen
3231;Rue du Docteur Zamenhof;Département de la Seine-Maritime – CMS Yvetot;Yvetot
2579;Boulevard du Port;Centre de vaccination - SDIS de la Somme, Ancienne cité administrative;Amiens
1114;Rue Ambroise Paré;Centre de vaccination de Saint-Avold - SOS Santé;Saint-Avold
884;Rue Dinot;CENTRE MARANS;Marans
2253;Avenue de la Vienne - salle de la Poterie;Centre de vaccination SDIS de Chauvigny;Chauvigny
2771;Avenue Stéphane Mallarmé;Centre social Colucci;Montélimar
2693;Rue Pierre Beregovoy;Université Evry;Évry-Courcouronnes
213;Place du Président Magnaud;CH ST YRIEIX;Saint-Yrieix-la-Perche
378;Rue Guy Boulet;Centre de vaccination - CHI Clermont;Breuil-le-Sec
1759;Avenue François Mitterrand;Centre de vaccination - Maison de Santé Pluriprofessionnelle de Fruges;Fruges
3087;Rue du Clos;Relai ambulatoire de vaccination;Villerest
864;Avenue Georges Pompidou;Salle RECROIX, Le Cannet;Le Cannet
229;Avenue Charles de Gaulle;Centre de vaccination - CH LAON;Laon
985;Rue des Sulkys;centre de Chatelaillon;Châtelaillon-Plage
144;Rue de l'Industrie;Centre de vaccination de Sancoins - MSP en Berry;Sancoins
443;Boulevard Rose des Vents;SOS Médecins LE PONTET;Le Pontet
2172;Avenue du Sable d’Or;Centre de vaccination de Fos-Sur-Mer;Fos-sur-Mer
2791;Avenue de l’Université;Centre vaccination Avenue 83;La Valette-du-Var
2790;Allee des Flamboyants;Centre de vaccination éphémère itinérant ARS971 : Capesterre-Belle-Eau;Capesterre-Belle-Eau
395;Rue Joseph Magnin;BRAZEY-EN-PLAINE Salle polyvalente Georges Balme;Brazey-en-Plaine
970;Rue des Fosses;Centre de vaccination - Centre SDIS Avesnes Le Comte, Salle Jacques Nirdol;Avesnes-le-Comte
2465;AVENUE DU PARC DES EXPOSITIONS;Gymnase Cabot;Châlons-en-Champagne
3032;Rue des Ursulines;Relai ambulatoire vaccination -MSP Charlieu;Charlieu
1251;Rue Bernard Morançais;Centre de vaccination - Ville de Compiègne, Site de l'ancien Intermarché;Compiègne
2775;Rue Canade;Centre Vaccination BARBENTANE - Salle communale;Barbentane
2785;Terrasse de l’Agora;Evry CVA Ilan;Évry-Courcouronnes
337;avenue Pierre Sémart;Centre de Vaccination Millau;Millau
2335;Rue de Selle;Centre de vaccination - Commune de Solesmes, centre médical;Solesmes
2761;route de la Ferté sous Jouarre;"Centre de Vaccination éphémère de Mary-sur-Marne CC Pays de l'Ourcq ";Mary-sur-Marne
2811;Rue Charpentier;Barnum FFSS 92;Bourg-la-Reine
696;Rue de l'Hospice;Centre de vaccination de l'Hôpital de Thizy;Thizy-les-Bourgs
953;Rue de la Mairie;Site Lucine;Audincourt
538;11 Rue Albert Camus;CHATILLON-SUR-SEINE Salle Luc Schreder;Châtillon-sur-Seine
687;Avenue Camille Gâté;Salle Pierre Mendès France – Nogent-le-Rotrou;Nogent-le-Rotrou
689;Champtier du Colombier;Centre de vaccination grand public - Espace Paul Bert;Dreux
1233;Boulevard des Carrières - Forum des Angles;Centre Intercommunal de vaccination Covid 19 - Le Forum - Les Angles / SIDSCAVAR;Les Angles
835;Chemin des Nartettes;Espace La Villette;Hyères
2021;Rue Clément Humbert;Salle Jean Lurçat Jarny;Jarny
2889;Avenue du General Leclerc;Centre de vaccination - Clinique des Jockeys;Gouvieux
698;Rue Anatole France;CV Joué-les-Tours;Joué-lès-Tours
2946;Parc du Bocage;Centre de vaccination - Maison communale d'animation;Wormhout
2949;Rue du Stade;Vaccibus Action Mission locale Nord Sarthe;Mamers
1172;Boulevard Abel Cornaton;Arpajon CVA;Arpajon
2950;Boulevard du Professeur Jules Leclercq;Centre de vaccination Paul Boulanger;Lille
2070;Boulevard Saint - André;Centre de vaccination -Communauté d'Agglomération du Beauvaisis, Centre commercial Jeu de Paume;Beauvais
1706;Rue Fernand Bar;Centre de vaccination - Ville de BETHUNE, Foyer Francois Albert;Béthune
344;Rue Ecole de Médecine;MONTPELLIER CVP Bouisson Bertrand;Montpellier
3038;Rue de Lyon;"Relais ambulatoire vaccination-MSP Savigneux ";Savigneux
1042;Centre hospitalier La Condamine;Centre de vaccination de Puget Théniers;Puget-Théniers
152;Av a Combattants Fr Indochine;Clinique du Cap d'Or;La Seyne-sur-Mer
983;Boulevard Baille;Hôpital Conception;Marseille
1024;Boulevard Georges Salvago;MSP de Roquestéron;Roquestéron
18;Rue de la Société Française;Centre de vaccination - Centre des congrès de Vierzon;Vierzon
2517;Avenue des Acacias;centre de vaccination de Grand charmont;Grand-Charmont
2083;rue de la République;Salle des fêtes - Chateauneuf en Thymerais centre éphémère;Châteauneuf-en-Thymerais
462;Avenue de la République;"Centre de vaccination de Belfort ";Danjoutin
461;rue Boileau;Montbéliard;Montbéliard
1315;Rue de la Résistance;Centre de Santé Infirmier - Association Agir pour la Santé à Domicile;Pont-de-Roide-Vermondans
677;Avenue Albert 1er de Belgique;Centre de vaccination de Grenoble - Centre départemental de santé;Grenoble
3267;Rue Jean Jaures;CMS Neufchâtel en Bray;Neufchâtel-en-Bray
730;Imp Alexis Leaud;Maison de santé de la vallée d'Aulps;Saint-Jean-d'Aulps
688;Rue Paul Montrochet;Centre de vaccination de Confluence /Hospices Civils de Lyon;Lyon
3233;Rue Henri Dunant;Département de la Seine-Maritime – CMS Fécamp;Fécamp
1872;Rue du Pont Percé;CP - US de Condé sur Sarthe / Centre Pénitentiaire Alençon-Condé-sur-Sarthe;Condé-sur-Sarthe
70;Avenue du Président François Mitterrand;CH FECAMP - HALL DU RDC;Fécamp
3052;Rue Commandant Abadie (gymnase du stade Deschaseaux);Vaccinodrome SDIS 76 – Le Havre 2;Le Havre
1389;Avenue du Marechal Foch;centre de vaccination Yvetot, clinique Hemera;Yvetot
3234;Rue de l’Eglise;Département de la Seine-Maritime – CMS Maromme;Maromme
2359;Rue de Lillebonne - KINDARENA;VaccinAréna;Rouen
799;Rue André Bertrand;Bray et Bresle Centre de vaccination COVID-19;Forges-les-Eaux
3114;avenue du 8 mai 1945;Centre de Vaccination de l'étoile;Saint-Martin-d'Hères
218;Grande rue de la Croix-Rousse;Centre de vaccination - Hôpital de la Croix Rousse- HCL;Lyon
2878;;Centre de vaccination éphémère Sermaises;Sermaises
1168;Rue du Sophora;Centre de vaccination de Rumilly Salle des fêtes municipale;Rumilly
235;avenue de l'hôpital;CENTRE HOSPITALIER  ANNECY GENEVOIS;Epagny Metz-Tessy
3065;Placette sous l’Eglise;Centre de vaccination - Mairie de Claix;Claix
818;Rue Pierre de Coubertin;centre de vaccination d' Ambert - Maison de santé pluriprofessionnelle Ambert;Ambert
816;Rue de Charlieu RDC du Pôle Femmes Enfants;"CENTRE HOSPITALIER  DE ROANNE ";Roanne
2660;Rue Hippolyte Malegue;SDIS;Le Puy-en-Velay
925;Rue de Stang Bihan;QUIMPER - Salle des fêtes Dan Ar Braz;Quimper
2976;Rue President Wilson;Centre de vaccination mobile du département de la Loire;Saint-Étienne
3048;Rue de Faimes;"Relai ambulatoire vaccination-MSP Ambierle ";Ambierle
2123;Pl du Chateau de Randens;Centre de vaccination COVID Ad Hoc de BEAUFORT;Beaufort
1339;Avenue d’Auvergne;AUTRE ETB;Guéret
694;Maison des Associations Rémy ROURE, Allée du 22 Janvier 1963;Centre de vaccination de la clinique Pasteur de Guilherand-Granges;Guilherand-Granges
1013;Boulevard du Lycée;Centre de vaccination de Privas - POLE MAURICE GOUNON PRIVAS;Privas
1336;Avenue du Maréchal Leclerc;Relai ambulatoire - Pôle de Santé de Bourg-St-Andéol;Bourg-Saint-Andéol
2280;Hôpital du Carbet - Quartier LAJUS;Centre de vaccination de l'hôpital du Carbet;Le Carbet
185;"ZAC des All. des Portes Occitanes, ";Centre de vaccination du CH du Puy en Velay (Emile Roux);Vals-près-le-Puy
2286;Rue Leopold Bissol;Vaccinodrome;Le Lamentin
3171;boulevard Guillaumin;PMI GUERET;Guéret
228;La Meynard;Centre de vaccination du CHUM;Fort-de-France
115;chemin des Amoureux;CH GUERET, ESPACE CREOLE;Guéret
2972;Quartier la Gare;Centre de vaccination de St Jean le Centenier - Salle polyvalente espace gare;Saint-Jean-le-Centenier
693;Avenue de Tournon;Centre de vaccination de Lamastre;Lamastre
3002;Rue Gustave Eiffel;Relai ambulatoire - pôle médical Lône santé;Guilherand-Granges
3235;Av de Narwik;Centre de vaccination pédiatrique Covid-19 - Bugey Sud;Belley
779;Promenade de l’Usine Cnr;Centre de vaccination de Bugey Sud - Salle polyvalente;Brens
2373;Place du 14 Juillet;Centre de vaccination Covid-19 - Tricastin-Drôme Sud Provence;Saint-Paul-Trois-Châteaux
2944;Route de Verdilly;Centre de vaccination - Pôles d'Équilibre Territorial et Rural (PETR) de Château-Thierry, parking du CH;Château-Thierry
3182;Rue de Tenremonde;Centre de vaccination - Office Français de l'immigration et de l'intégration;Lille
421;Avenue Henri Dunant;Ville de Meaux;Meaux
1184;Rue Donfut;Centre de vaccination - CPTS Lens La Gohelle,;Lens
2051;Rue de la Pierre Trouée;"Centre de vaccination - Commune Etaples, Salle de la Pyramide ";Étaples
314;Avenue Winston Churchill;Centre de vaccination - CH Arras;Arras
1110;Rue Jean-François et Maurice Delannoy;Centre de vaccination - Ville de Calais (Salle Minck);Calais
272;Avenue Louis Herbeaux;Centre de vaccination - CH DUNKERQUE;Dunkerque
1674;Rue Brunehaut;centre de vaccination - Mairie de Saint Just en chaussée, L'OPUS;Saint-Just-en-Chaussée
837;Rue Josse Van Robais;"Centre de vaccination - CH Abbeville, Mairie Abbeville ";Abbeville
942;Rue de la Cokerie;Centre de vaccination - Centre Hospitalier de Valenciennes et CPTS du Valenciennois 2, Salle JEAN MINEUR;Valenciennes
2187;Rue Rene Toffin;Centre de vaccination - Commune de Marle, Salle Simone SIGNORET;Marle
1373;Boulevard Jean Bouin;Centre de vaccination - Ville de Saint-Quentin;Saint-Quentin
274;Rue de l'Hôpital;Centre de vaccination - CH Fourmies;Fourmies
2829;Rue André Ridders;Centre de vaccination - Le Nouvion-en-Thiérache MSP;Le Nouvion-en-Thiérache
3254;Place de Lutèce;Centre de vaccination - CPTS LITTORAL EN NORD, Atrium;Grande-Synthe
2549;Rue d’Orléans;Ville de Saint-Cloud;Saint-Cloud
570;Rue de la Banque;Centre vaccination CHALON SUR SAONE - Rue de La Banque;Chalon-sur-Saône
555;Impasse de l'Heritan;Centre vaccination MACON - Salle Le Pavillon;Mâcon
2436;Rue William Henri Waddington;Centre de vaccination - Sapeurs-pompiers de l'Aisne - SDIS 02;Laon
1682;Place du Casino;Centre de vaccination - KURSAAL;Dunkerque
1040;Rue du Grand But;"Centre de vaccination - Hopital Saint Philibert GHICL ";Lille
2817;"Allée Jean Martinot ";Centre de vaccination mobile - Bus vaccinal Aisne ARS DT02;Laon
1093;Rue Sadi Carnot;Centre de vaccination - CH Armentières;Armentières
2646;Rue Ampère;Centre de vaccination - commune de Caudry, salle du Val de Riot;Caudry
1199;Place Baudin;Centre de vaccination - CH Denain, centre de santé (Salle Pierre Baudin);Denain
956;Rue de la sous-Préfecture;Centre de vaccination : CH Hazebrouck;Hazebrouck
1510;Avenue de la Polyclinique;Centre de vaccination - Polyclinique de Grande Synthe;Grande-Synthe
1035;Boulevard de Belfort;Centre de vaccination - Hopital Saint Vincent GHICL;Lille
2930;Rue Saint-Pierre;Centre de vaccination mobile - Office Privé d'Hygiène Sociale (OPHS);Beauvais
2735;Route d’Aumale;Centre de vaccination mobile - Communauté de communes Somme Sud-Ouest;Poix-de-Picardie
330;Rue Delbecque;"Centre de vaccination - CH Béthune, Service Aire cancer ";Beuvry
1109;Rue Montgolfier;Centre de vaccination - CPTS Lievin Pays d'Artois, Salle Gilbert Régnier;Liévin
1685;Rue Jules Ferry;Centre de vaccination de Sannois;Sannois
2078;Boulevard Heloise;Centre de vaccination municipal d'Argenteuil;Argenteuil
670;Avenue de Montmorency;"Gymnase Nelson Mandela ";Goussainville
512;Route des Refuzniks;MAISON DE QUARTIER VALERY WATTEAU;Sarcelles
1280;Route de Martel;MSP Souillac;Souillac
3216;Rue Jules Guesde;Centre de vaccination pédiatrique d'Alfortville;Alfortville
1649;Rue de Kersaint-Gilly;MORLAIX - centre hospitalier;Morlaix
927;Allee Sainte Croix;DOUARNENEZ - Espace sportif Jules Verne;Douarnenez
901;Rue Georges Clémenceau;ST-MALO - Piscine du Naye;Saint-Malo
2108;Allée de Sully;Centre intercommunal de vaccination - Viarmes;Viarmes
1440;Route d’Iffendic;MONTFORT SUR MEU-COSEC;Montfort-sur-Meu
2867;Rue du Bosphore;RENNES - C.C. Alma;Rennes
3187;La Haie Gautrais;BRUZ - CDV Parc Expo;Bruz
2001;Rue de Malouas;COMBOURG - Espace Malouas;Combourg
321;Allée de la Source;CH INTERCOMMUNAL DE VILLENEUVE SAINT GEORGES;Villeneuve-Saint-Georges
242;Boulevard du Docteur Schweitzer;Centre de vaccination - Hopital privé Saint Claude (ELSAN);Saint-Quentin
1143;Rue de la Goutte d'Or;Centre de vaccination - MSP de Fère en tardenois;Fère-en-Tardenois
1176;Avenue du Professeur Fleming;Centre de vaccination du Centre hospitalier de Givors;Givors
2029;Quai du vert;MSP CATUS;Catus
1219;Place Salvador Allende;Centre de Vaccination Créteil;Créteil
3170;Rue François Jacob;PLERIN - Hôp. Privé Côtes d'Armor (enfants);Plérin
453;Avenue du Général Raoul Salan;Clinique générale de Marignane;Marignane
3147;Rue du Plessis Pommeraye;Centre de vaccination - SISA MSP DE CREIL VERS LE PROGRES;Creil
162;Place Victor Pauchet;Centre de vaccination- CHU Amiens;Amiens
2035;Rue Pierre Méchain;Centre de vaccination - Centre de vie Jacques Desalangre;Tergnier
2178;Avenue du General de Gaulle;"Centre de vaccination - MSP Pôle de santé du Haut-Escaut, salle de fête de Gouzeaucourt ";Gouzeaucourt
2511;Boulevard de Lessines;Centre de vaccination - CPTS Val de Sambre, Ville de Jeumont,  Salle Timmermans;Jeumont
2180;Place Jacques-Duclos;Centre de vaccination - Commune de Masnières, Salle du Bicentenaire;Masnières
2647;Rue Jean Jaurès;Centre de vaccination - Mairie d'Onnaing;Onnaing
279;Avenue Vauban;Centre de vaccination - POLYCLINIQUE VAUBAN;Valenciennes
304;Avenue Paul Rouge;Centre de vaccination - CH Senlis GHPSO;Senlis
1672;Rue Raymond Joly;Centre de vaccination - Mairie de Chambly, Maison de santé;Chambly
2550;Avenue du Mail;Centre de vaccination - SDIS 02, Espace Claude Parisot;Soissons
1446;"place Guillaume Lemaistre ";MSP VAL DE VIENNE;Aixe-sur-Vienne
2365;Traverse des Bonnets;Centre vaccination CESAM 13;Marseille
386;Rue des Forts;Centre de vaccination - Clinique de Flandres;Coudekerque-Branche
383;Boulevard Paturle;Centre de vaccination - CH LE CATEAU;Le Cateau-Cambrésis
300;Avenue Henri Adnot;"Centre de vaccination - Centre Hospitalier Intercommunal de Compiègne-Noyon, site de Mercière ";Compiègne
1954;Rue du Docteur Charles Legay;Centre de vaccination - Polyclinique De la CLARENCE;Divion
967;Place Marmottan;Centre de vaccination - Centre SDIS Bruay La Buissière, salle Marmottan;Bruay-la-Buissière
463;"Palais des Fêtes - Parc Roger Menu ";"Centres de vaccination d'Epernay ";Épernay
529;rue de LONGNY, centre hospitalier Marguerite de Lorraine;Centre de vaccination – Mortagne;Mortagne-au-Perche
35;Rue Albert Schweitzer;CH Saint-Dizier;Saint-Dizier
2140;Avenue Henri Barbusse;Centre de Vaccination Ambulatoire de Vitry sur Seine;Vitry-sur-Seine
486;Rue du Docteur Calmette;Centre d'ORLY;Orly
1076;Immeuble U Sognu, RDC Bat B, Route de Calvi;Centre Maison de santé L'île Rousse;L'Île-Rousse
1352;Rue de Lattre de Tassigny;Centre de vaccination de Sainte-Marie-Aux-Mines;Sainte-Marie-aux-Mines
1385;Rue du Cimetière;Centre Hauts de Bienne - Morez;Champagnole
682;Avenue du Docteur Roux;Centre de vaccination - CH Saint Céré;Saint-Céré
1374;Route de Cahors;MSP Lamagdelaine;Lamagdelaine
1570;Rue Mendes France;"Centre de vaccination - Cahors ville ";Cahors
534;Rue Porchaine - cours clémenceau;HALLE AUX TOILES;Alençon
3179;Rue Eugene Garnier;Unité pédiatrique CH de Flers;Flers
850;Place de Wattignies-la-Victoire;Centre de vaccination - CPTS Val de Sambre La LUNA;Maubeuge
1258;Rue de Caudejo;Centre de vaccination CESSENON (Maison de santé);Cessenon-sur-Orb
784;Parc Thermal des Quinconces;CDV31 Bagnères de Luchon;Bagnères-de-Luchon
600;Allée du Rouergue;CDV31 Colomiers;Colomiers
2167;Rue du Général de Gaulle;Salle polyvalente du Mouzon;Auch
96;Place Antonin Bergon;CH Jean Rougier - Cahors;Cahors
361;Salle des fêtes - Rue du Maréchal Juin;CENTRE DE VACCINATION DE LANNEMEZAN;Lannemezan
1211;Route de Moulins;Communauté Professionnelle Territoriale de Santé Sud Allier;Saint-Pourçain-sur-Sioule
1664;Rue Charles Michels;Ville de Bagneux;Bagneux
3108;Rue des Canadiens;MASSY- Carrefour CVAE;Massy
760;Avenue de l'Europe;Massy CVA;Massy
1581;Rue des Marionnettes;EMV Etampes;Étampes
3105;Av. d'Alsace-Lorraine;"Paray-Vieille-Poste RAV ";Paray-Vieille-Poste
2642;"bis avenue du Président Robert Lakota ";" Vigneux-sur-seine RAV";Vigneux-sur-Seine
3104;Boulevard du Maréchal Lyautey;"Milly-la-Forêt RAV ";Milly-la-Forêt
1003;Chemin du Moulin Neuf;Salle Osco-Manosci;Manosque
161;rue Roger Aini;CH de Lisieux;Lisieux
135;Allee des Augustines;CH Aunay Bayeux;Bayeux
